Epoch,Loss_D,Loss_G,PSNR,SSIM,Score_D,Score_G
1,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
2,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
3,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
4,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
5,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
6,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
7,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
8,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
9,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
10,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
11,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
12,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
13,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
14,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
15,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
16,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
17,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
18,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
19,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
20,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
21,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
22,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
23,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
24,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
25,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
26,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
27,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
28,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
29,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
30,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
31,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
32,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
33,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
34,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
35,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
36,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
37,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
38,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
39,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
40,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
41,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
42,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
43,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
44,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
45,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
46,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
47,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
48,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
49,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
50,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
51,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
52,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
53,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
54,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
55,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
56,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
57,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
58,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
59,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
60,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
61,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
62,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
63,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
64,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
65,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
66,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
67,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
68,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
69,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
70,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
71,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
72,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
73,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
74,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
75,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
76,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
77,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
78,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
79,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
80,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
81,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
82,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
83,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
84,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
85,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
86,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
87,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
88,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
89,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
90,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
91,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
92,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
93,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
94,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
95,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
96,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
97,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
98,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
99,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
100,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
101,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
102,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
103,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
104,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
105,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
106,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
107,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
108,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
109,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
110,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
111,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
112,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
113,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
114,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
115,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
116,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
117,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
118,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
119,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
120,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
121,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
122,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
123,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
124,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
125,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
126,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
127,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
128,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
129,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
130,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
131,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
132,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
133,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
134,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
135,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
136,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
137,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
138,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
139,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
140,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
141,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
142,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
143,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
144,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
145,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
146,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
147,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
148,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
149,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
150,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
151,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
152,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
153,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
154,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
155,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
156,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
157,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
158,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
159,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
160,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
161,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
162,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
163,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
164,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
165,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
166,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
167,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
168,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
169,0.05459115520119667,0.01843707558233291,25.083394827888025,0.7261039614677429,0.9367876625061036,0.0
